Source,Name,Race,Gender,Class,Health,Magicka,Stamina,Primary Skills,Faction(s),Essential,Aggression,Morality,Location,Smithing,Heavy Armor,Block,Two-Handed,One-Handed,Archery,Light Armor,Sneak,Lockpicking,Pickpocket,Speech,Alchemy,Illusion,Conjuration,Destruction,Restoration,Alteration,Enchanting
https://en.uesp.net/wiki/Skyrim:Captain_Lonely-Gale,Captain Lonely-Gale,Nord,Male,Warrior,155,50,80,"Heavy Armor, One-handed, Archery, Block, Two-handed","CrimeFactionEastmarch; During sieges, staff and family hide.; Imperial Government; TownWindhelmFaction; WindhelmCandlehearthPatrons; WindhelmMarketBrowsers; WindhelmSteward; Ruling Government",No,Unaggressive,No Crime,Candlehearth Hall,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Elda_Early-Dawn,Elda Early-Dawn,Nord,Female,Food Vendor,75,60,60,"Speech, Two-handed",Candlehearth Hall Services; CrimeFactionEastmarch; TownWindhelmFaction; WindhelmCandlehearthHallFaction; WindhelmCandlehearthOwnerFaction; WindhelmCandlehearthWorkers,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Luaffyn,Luaffyn,Dark Elf,Female,Rogue,80,50,65,"Destruction, Sneak",BardSingerFaction; CrimeFactionEastmarch; JobBardFaction; TownWindhelmFaction; WindhelmCandlehearthOwnerFaction,No,Unaggressive,No Crime,Candlehearth Hall,26,24,28,24,34,32,33,35,36,38,40,41,43,44,46,47,49,50
https://en.uesp.net/wiki/Skyrim:Nils,Nils,Elder,Male,Citizen,75,60,60,"Alchemy, Enchanting, Smithing, Archery, Light Armor, One-handed, Sneak, Speech",Candlehearth Hall Services; CrimeFactionEastmarch; TownWindhelmFaction; WindhelmCandlehearthOwnerFaction; WindhelmCandlehearthWorkers,No,Unaggressive,No Crime,,20,19,21,19,24,17,16,16,14,15,16,16,13,14,17,15,16,16
https://en.uesp.net/wiki/Skyrim:Rolff_Stone-Fist,Rolff Stone-Fist,Nord,Male,Warrior,85,50,60,"One-handed, Two-handed",CrimeFactionEastmarch; Favor017QuestGiverFaction; TownWindhelmFaction; WindhelmCandlehearthOwnerFaction; WindhelmCandlehearthPatrons,Yes,Unaggressive,No Crime,Candlehearth Hall,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Stenvar,Stenvar,Nord,Male,Warrior,100+(PC-1)×11.7,50,50+(PC-1)×3.3,"Heavy Armor, Two-handed, Archery, Block",CurrentHireling; HirelingStenvarCrimeFaction; Hireling; PotentialFollowerFaction; PotentialMarriageFaction; TownWindhelmFaction,No,Aggressive,Any Crime,Candlehearth Hall,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Susanna_the_Wicked,Susanna the Wicked,Nord,Female,Rogue,80,50,65,"One-handed, Two-handed",CrimeFactionEastmarch; TownWindhelmFaction; WindhelmCandlehearthOwnerFaction; WindhelmCandlehearthWorkers,Yes,Unaggressive,No Crime,Candlehearth Hall,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Adelaisa_Vendicci,Adelaisa Vendicci,Imperial,Female,Citizen,91-250,67-130,67-130,"Alchemy, Enchanting, Smithing, Archery, Light Armor, One-handed, Sneak, Speech",CrimeFactionEastmarch; PotentialFollowerFaction; TownWindhelmFaction; WindhelmCandlehearthPatrons; WindhelmEastEmpireFaction,"Yes, until the end of Rise in the East",Unaggressive,No Crime,East Empire Company,15,20,20,15,20,15,15,15,15,15,15,15,15,15,20,25,15,20
https://en.uesp.net/wiki/Skyrim:Orthus_Endario,Orthus Endario,Imperial,Male,Citizen,75,60,60,Restoration,CrimeFactionEastmarch; MQ201PartyGuestHappy; TownWindhelmFaction; WindhelmEastEmpireFaction; faction for party guests,No,Unaggressive,No Crime,East Empire Company,15,20,20,15,20,15,15,15,15,15,15,15,15,15,20,25,15,20
https://en.uesp.net/wiki/Skyrim:Calder,Calder,Nord,Male,Warrior,100+(PC-1)×11.7,50,50+(PC-1)×3.3,"Heavy Armor, One-handed, Archery, Block",HousecarlWindhelmCrimeFaction; PlayerFaction; PlayerHousecarlFaction; PotentialFollowerFaction; PotentialMarriageFaction; TownWindhelmFaction,No,Aggressive,Any Crime,Hjerim,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Helgird,Helgird,Elder,Female,Priest,75,50,70,"Restoration, Speech, Alchemy, Conjuration, Smithing",CrimeFactionEastmarch; TownWindhelmFaction; WindhelmHallOfTheDeadFaction,Yes,Unaggressive,No Crime,Hall of the Dead,20,19,21,19,24,17,16,16,14,15,16,16,13,14,17,15,16,16
https://en.uesp.net/wiki/Skyrim:Adisla,Adisla,Nord,Female,Farmer,75,60,60,Two-handed,CrimeFactionEastmarch; Hlaalu Farm Faction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Tulvur,Tulvur,Nord,Male,Farmer,75,60,60,Two-handed,CrimeFactionEastmarch; FavorJobsGatherWheatFaction; Hollyfrost Farm Faction; WindhelmCruelSeaFaction,No,Unaggressive,No Crime,Hollyfrost Farm,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Tiber,Tiber,Animals,Indeterminate,Indeterminate,21,0,24,Sneak,Creature Faction; DogFaction; Hollyfrost Farm Faction,No,Indeterminate,Indeterminate,,23,21,23,21,28,18,15,15,12,14,17,15,11,12,17,13,14,16
https://en.uesp.net/wiki/Skyrim:Ysgramor_(dog),Ysgramor,Animals,Indeterminate,Indeterminate,21,0,24,Sneak,Creature Faction; DogFaction; Hollyfrost Farm Faction,No,Indeterminate,Indeterminate,,23,21,23,21,28,18,15,15,12,14,17,15,11,12,17,13,14,16
https://en.uesp.net/wiki/Skyrim:Grimvar_Cruel-Sea,Grimvar Cruel-Sea,Nord,Male,Child,65,0,80,"Smithing, Two-handed",CrimeFactionEastmarch; TownWindhelmFaction; WindhelmCandlehearthPatrons; WindhelmCruelSeaFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Hillevi_Cruel-Sea,Hillevi Cruel-Sea,Nord,Female,Farmer,75,60,60,Two-handed,CrimeFactionEastmarch; Hillevi Cruel-Sea Services; Hollyfrost Farm Faction; JobMerchantFaction; Street Vendor; TownWindhelmFaction; WindhelmCruelSeaFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Idesa_Sadri,Idesa Sadri,Dark Elf,Female,Citizen,75,60,60,Destruction,CrimeFactionEastmarch; TownWindhelmFaction; WindhelmArgonianFaction; WindhelmCruelSeaFaction,No,Unaggressive,No Crime,,26,24,28,24,34,32,33,35,36,38,40,41,43,44,46,47,49,50
https://en.uesp.net/wiki/Skyrim:Torsten_Cruel-Sea,Torsten Cruel-Sea,Nord,Male,Farmer,75,60,60,Two-handed,CrimeFactionEastmarch; Hollyfrost Farm Faction; WindhelmCandlehearthPatrons; WindhelmCruelSeaFaction; WindhelmMarketBrowsers,"Yes, until Summerset Shadows is completed",Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Nilsine_Shatter-Shield,Nilsine Shatter-Shield,Nord,Female,Citizen,75,60,60,Two-handed,CrimeFactionEastmarch; PlayerFollowerFaction; TownWindhelmFaction; WindhelmMarketBrowsers; WindhelmShatterShieldFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Torbjorn_Shatter-Shield,Torbjorn Shatter-Shield,Nord,Male,Warrior,85,50,60,Two-handed,CrimeFactionEastmarch; Favor110QuestGiverFaction; FavorJobsDrunksFaction; Skill Trainer; TownWindhelmFaction; Two-Handed Trainer; WindhelmCandlehearthPatrons; WindhelmMarketBrowsers; WindhelmShatterShieldFaction; WindhelmShatterShieldOfficeFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Tova_Shatter-Shield,Tova Shatter-Shield,Nord,Female,Citizen,75,60,60,Two-handed,CrimeFactionEastmarch; TownWindhelmFaction; WindhelmCandlehearthPatrons; WindhelmMarketBrowsers; WindhelmShatterShieldFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Ambarys_Rendar,Ambarys Rendar,Dark Elf,Male,Food Vendor,75,60,60,Destruction,CrimeFactionEastmarch; New Gnisis Cornerclub Services; TownWindhelmFaction; WindhelmCornerclubInnkeeperFaction,No,Unaggressive,No Crime,,26,24,28,24,34,32,33,35,36,38,40,41,43,44,46,47,49,50
https://en.uesp.net/wiki/Skyrim:Brelas,Brelas,Wood Elf,Female,Pawnbroker,75,60,60,"Archery, Sneak",CrimeFactionHaafingar; FavorExcludedFaction,No,Unaggressive,No Crime,Thalmor Embassy,28,25,30,25,37,34,36,38,40,42,43,45,47,49,50,52,54,56
https://en.uesp.net/wiki/Skyrim:Malborn,Malborn,Wood Elf,Male,Citizen,50+(PC-2)×4.2,50+(PC-2)×1.7,50+(PC-2)×1.7,"Alchemy, Enchanting, Smithing, Archery, Light Armor, One-handed, Sneak, Speech",CrimeFactionHaafingar; FavorExcludedFaction; MQMalbornFaction,"Yes, until stage 220 of Diplomatic Immunity",Unaggressive,No Crime,,28,25,30,25,37,34,36,38,40,42,43,45,47,49,50,52,54,56
https://en.uesp.net/wiki/Skyrim:Malthyr_Elenil,Malthyr Elenil,Dark Elf,Male,Pawnbroker,75,60,60,"Destruction, Sneak",CrimeFactionEastmarch; New Gnisis Cornerclub Services; TownWindhelmFaction; WindhelmCornerclubInnkeeperFaction,No,Unaggressive,No Crime,,26,24,28,24,34,32,33,35,36,38,40,41,43,44,46,47,49,50
https://en.uesp.net/wiki/Skyrim:Niranye,Niranye,High Elf,Female,Thief,50+(PC-2)×4.2,50,50+(PC-2)×3.3,"Light Armor, Sneak, Archery, One-handed",CrimeFactionEastmarch; JobMerchantFaction; JobMiscFaction; Niranye Services; Thieves Guild No Pickpocketing Faction; TownWindhelmFaction; WindhelmCandlehearthPatrons,"Yes, until Summerset Shadows",Unaggressive,No Crime,,27,24,28,24,35,33,34,36,38,39,41,42,44,46,47,49,51,52
https://en.uesp.net/wiki/Skyrim:Dalan_Merchad,Dalan Merchad,Breton,Male,Warrior,85,50,60,Conjuration,CrimeFactionWinterhold; ShipsNorthwindFaction,No,Unaggressive,No Crime,The North Wind,15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15
https://en.uesp.net/wiki/Skyrim:Kjar,Kjar,Nord,Male,Ranger,80,50,65,"Light Armor, Two-handed",CrimeFactionWinterhold; ShipsNorthwindFaction,No,Unaggressive,No Crime,The North Wind,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Voldsea_Giryon,Voldsea Giryon,Dark Elf,Female,Rogue,80,50,65,"Destruction, Sneak",CrimeFactionWinterhold; ShipsNorthwindFaction; WindhelmCandlehearthPatrons,No,Unaggressive,No Crime,"Candlehearth Hall, The North Wind",26,24,28,24,34,32,33,35,36,38,40,41,43,44,46,47,49,50
https://en.uesp.net/wiki/Skyrim:Gjalund_Salt-Sage,Gjalund Salt-Sage (Skyrim),Nord,Male,Dremora Class,50,50,50,,CrimeFactionEastmarch; Northern Maiden Faction,Yes,Unaggressive,No Crime,Northern Maiden (Windhelm),20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Lygrleid,Lygrleid (Skyrim),Nord,Male,Dremora Class,50,50,50,,CrimeFactionEastmarch; Northern Maiden Faction,Yes,Unaggressive,No Crime,Northern Maiden (Windhelm),20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Sogrlaf,Sogrlaf (Skyrim),Nord,Male,Dremora Class,50,50,50,,CrimeFactionEastmarch; Northern Maiden Faction,Yes,Unaggressive,No Crime,Northern Maiden (Windhelm),20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Angrenor_Once-Honored,Angrenor Once-Honored,Nord,Male,Beggar,75,60,60,"Speech, Two-handed",CrimeFactionEastmarch; FavorJobsBeggarsFaction; PotentialMarriageFaction; TownWindhelmFaction; WindhelmCandlehearthOwnerFaction; WindhelmCandlehearthPatrons,No,Unaggressive,No Crime,Candlehearth Hall,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Gort,Gort,Nord,Male,Warrior,108,50,67,"One-handed, Block, Heavy Armor, Two-handed",BanditFriendFaction; Blood-Kin of the Orcs; CrimeFactionEastmarch; Faction that is friends with all Creatures; Ferry System Vendors; Friends with PredatorFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:J%27datharr,J'datharr,Khajiit,Male,Assassin,50+(PC-1)×8.3,50+(PC-1)×1.7,50+(PC-1)×5,"One-handed, Sneak, Archery, Light Armor",MQ201MalbornAssassinFaction; Thalmor,No,Unaggressive,Any Crime,Windhelm,15,15,15,15,20,20,15,25,20,20,15,20,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Silda_the_Unseen,Silda the Unseen,Nord,Female,Thief,75,50,70,"Light Armor, Two-handed",CrimeFactionEastmarch; FavorJobsBeggarsFaction; Pickpocket Trainer; Skill Trainer; TownWindhelmFaction,"Yes, until stage 40 of Blood on the Ice",Unaggressive,No Crime,Candlehearth Hall,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Sofie,Sofie,Nord,Female,Child,50,0,50,,"BYOHDisallowGamesFaction; BYOHRelationshipAdoptableFaction; BYOHUrchin_SofieJobFaction; CrimeFactionEastmarch;, Sofie's Flowers; TownWindhelmFaction; WindhelmCandlehearthHallFaction",Yes,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Galmar_Stone-Fist,Galmar Stone-Fist,Nord,Male,Warrior,,,,"Heavy Armor, One-handed, Archery, Block",CWFieldCOFaction; CWSonsFactionNPC; CWSonsFieldCOVoiceTypeFaction; CrimeFactionEastmarch; FavorExcludedFaction; NPCs the Player cannot marry; Ruling Government; Sons of Skyrim Government; Sons of Skyrim; Thieves Guild No Pickpocketing Faction; TownWindhelmFaction; WindhelmPalaceDoorFaction,Yes,Aggressive,No Crime,Palace of the Kings,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Jorleif,Jorleif,Nord,Male,Citizen,50,50,50,,"CrimeFactionEastmarch; During sieges, staff and family hide.; Imperial Government; Ruling Government; Sons of Skyrim Government; TownWindhelmFaction; WindhelmSteward",Yes,Unaggressive,No Crime,Palace of the Kings,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Sifnar_Ironkettle,Sifnar Ironkettle,Elder,Male,Warrior,50+(PC-1.2)×9.3,50,50+(PC-1.2)×2.7,"Heavy Armor, One-handed, Archery, Block","CrimeFactionEastmarch; During sieges, staff and family hide.; TownWindhelmFaction; WindhelmPalace",No,Unaggressive,No Crime,Palace of the Kings,20,19,21,19,24,17,16,16,14,15,16,16,13,14,17,15,16,16
https://en.uesp.net/wiki/Skyrim:Ulfric_Stormcloak,Ulfric Stormcloak,Nord,Male,Warrior,50+(PC-0.8)×14,50,50+(PC-0.8)×4,"Heavy Armor, One-handed, Archery, Block",CWSonsFactionNPC; CrimeFactionEastmarch; Favor254QuestGiverFaction; FavorExcludedFaction; NPCs the Player cannot marry; Ruling Government; Sons of Skyrim Government; Sons of Skyrim; Thieves Guild No Pickpocketing Faction; TownWindhelmFaction; WindhelmPalaceDoorFaction,"Yes, until Battle for Windhelm",Aggressive,No Crime,Palace of the Kings,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Windhelm_Guard,Windhelm Guard,Nord,Male,Warrior,,,,,CrimeFactionEastmarch; Stormcloaks; Sons of Skyrim; NPC faction; Guard Faction; GuardFaction; Dialogue Faction for Wndhelm Guards,No,Indeterminate,Indeterminate,Windhelm,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Wuunferth_the_Unliving,Wuunferth the Unliving,Elder,Male,Sorcerer,160,130,70,"Destruction, Illusion, Alteration, Conjuration, Restoration, Sneak","CrimeFactionEastmarch; Destruction Trainer; During sieges, staff and family hide.; Ruling Government; Skill Trainer; Sons of Skyrim Government; TownWindhelmFaction; WindhelmPalace; Wuunferth Services",Yes,Unaggressive,No Crime,Palace of the Kings,20,19,21,19,24,17,16,16,14,15,16,16,13,14,17,15,16,16
https://en.uesp.net/wiki/Skyrim:Yrsarald_Thrice-Pierced,Yrsarald Thrice-Pierced,Nord,Male,Soldier,50+(PC-4)×2,50,50+(PC-4)×1.8,"Archery, Block, One-handed, Two-handed",CWDialogueSoldierFaction; CWFieldCOFaction; CWSonsFactionNPC; CWSonsFieldCOVoiceTypeFaction; Faction for CW soldiers; Guard Faction; Sons of Skyrim; Stormcloaks,Yes,Aggressive,No Crime,Palace of the Kings,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Revyn_Sadri,Revyn Sadri,Dark Elf,Male,Warrior,85,50,60,Destruction,CrimeFactionEastmarch; Favor019QuestGiverFaction; PotentialMarriageFaction; Revyn Sadri Services; Skill Trainer; Speechcraft Trainer; TownWindhelmFaction; WindhelmCornerclubPatrons; WindhelmPawnshopOwnerFaction,No,Unaggressive,No Crime,,26,24,28,24,34,32,33,35,36,38,40,41,43,44,46,47,49,50
https://en.uesp.net/wiki/Skyrim:Jora,Jora,Nord,Female,Priest,75,50,70,"Speech, Two-handed",CrimeFactionEastmarch; TownWindhelmFaction; WindhelmCandlehearthPatrons; WindhelmHallOfTheDeadFaction; WindhelmMarketBrowsers; WindhelmPriestsFaction; WindhelmTempleFaction; WindhelmViolaFaction,No,Unaggressive,No Crime,Temple of Talos,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Lortheim,Lortheim,Nord,Male,Priest,75,50,70,"Speech, Two-handed",CrimeFactionEastmarch; TownWindhelmFaction; WindhelmPriestsFaction; WindhelmTempleFaction; WindhelmViolaFaction,No,Unaggressive,No Crime,Temple of Talos,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Viola_Giordano,Viola Giordano,Imperial,Female,Citizen,75,60,60,Restoration,CrimeFactionEastmarch; PotentialMarriageFaction; TownWindhelmFaction; WindhelmCandlehearthPatrons,Yes (with patch 1.5+),Unaggressive,No Crime,,15,20,20,15,20,15,15,15,15,15,15,15,15,15,20,25,15,20
https://en.uesp.net/wiki/Skyrim:Nurelion,Nurelion,High Elf,Male,Fire/Frost/Shock Mage,50,50,50,Illusion,CrimeFactionEastmarch; TownWindhelmFaction; White Phial Services,No,Unaggressive,No Crime,,27,24,28,24,35,33,34,36,38,39,41,42,44,46,47,49,51,52
https://en.uesp.net/wiki/Skyrim:Quintus_Navale,Quintus Navale,Imperial,Male,Sorcerer,75,65,55,"Destruction, Restoration",CrimeFactionEastmarch; PotentialMarriageFaction; TownWindhelmFaction; White Phial Services; WindhelmQuintusFaction,No,Unaggressive,No Crime,,15,20,20,15,20,15,15,15,15,15,15,15,15,15,20,25,15,20
https://en.uesp.net/wiki/Skyrim:Alfarinn,Alfarinn,Nord,Male,Warrior,108,50,67,"One-handed, Block, Heavy Armor, Two-handed",BanditFriendFaction; Blood-Kin of the Orcs; Carriage System Vendors; CrimeFactionEastmarch; Faction that is friends with all Creatures; Friends with PredatorFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Arivanya,Arivanya,High Elf,Female,Bard,73,63,59,Illusion,CrimeFactionEastmarch; TownWindhelmFaction; WindhelmCandlehearthPatrons; WindhelmStablesFaction,No,Unaggressive,No Crime,,27,24,28,24,35,33,34,36,38,39,41,42,44,46,47,49,51,52
https://en.uesp.net/wiki/Skyrim:Ulundil,Ulundil,High Elf,Male,Ranger,80,50,65,Illusion,CrimeFactionEastmarch; TownWindhelmFaction; Windhelm Stable Services; WindhelmCandlehearthPatrons; WindhelmStablesFaction,No,Unaggressive,No Crime,,27,24,28,24,35,33,34,36,38,39,41,42,44,46,47,49,51,52
https://en.uesp.net/wiki/Skyrim:Birna,Birna,Nord,Female,Pawnbroker,75,60,60,"Speech, Two-handed",Birna Services; CrimeFactionWinterhold; TownWinterholdFaction; WinterholdRanmirsHouseFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Ranmir,Ranmir,Nord,Male,Citizen,75,60,60,Two-handed,CrimeFactionWinterhold; FavorJobsDrunksFaction; TownWinterholdFaction; WinterholdRanmirsHouseFaction,No,Unaggressive,No Crime,Birna's Oddments,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Ancano,Ancano,High Elf,Male,Fire/Frost/Shock Mage,50+(PC-1)×8.3,50+(PC-1)×6.7,50,"Destruction, Restoration, Alteration, Conjuration",FavorExcludedFaction; Thalmor Splinter Faction,"Yes, until The Eye of Magnus",Unaggressive,No Crime,"Hall of the Elements, Hall of Attainment",27,24,28,24,35,33,34,36,38,39,41,42,44,46,47,49,51,52
https://en.uesp.net/wiki/Skyrim:Gelebros,Gelebros,Wood Elf,Male,Sorcerer,75,65,55,Archery,,Yes,Unaggressive,No Crime,Hall of the Elements,28,25,30,25,37,34,36,38,40,42,43,45,47,49,50,52,54,56
https://en.uesp.net/wiki/Skyrim:Quaranir,Quaranir,High Elf,Male,Sorcerer,75,65,55,"Illusion, Destruction",FavorExcludedFaction,Yes,Unaggressive,No Crime,"Winterhold, College of Winterhold",27,24,28,24,35,33,34,36,38,39,41,42,44,46,47,49,51,52
https://en.uesp.net/wiki/Skyrim:Savos_Aren,Savos Aren,Dark Elf,Male,Conjurer,150+(PC-0.8)×10.4,250+(PC-0.8)×8.3,150,"Conjuration, Restoration, Alteration, Destruction",College of Winterhold 6(Arch-Mage); CrimeFactionWinterhold,"Yes, until The Eye of Magnus",Unaggressive,Any Crime,"College of Winterhold, Arch-Mage's Quarters",26,24,28,24,34,32,33,35,36,38,40,41,43,44,46,47,49,50
https://en.uesp.net/wiki/Skyrim:Tandil,Tandil,High Elf,Male,Sorcerer,75,65,55,"Illusion, Destruction",FavorExcludedFaction,Yes,Unaggressive,No Crime,Hall of the Elements,27,24,28,24,35,33,34,36,38,39,41,42,44,46,47,49,51,52
https://en.uesp.net/wiki/Skyrim:Urag_gro-Shub,Urag gro-Shub,Orc,Male,Scout,175,130,80,"Archery, Sneak, Light Armor, Restoration",College of Winterhold 4(Wizard); CrimeFactionWinterhold; Urag gro-Shub Services,Yes,Unaggressive,No Crime,The Arcanaeum,28,25,29,25,36,34,35,37,39,40,42,44,45,47,49,51,52,54
https://en.uesp.net/wiki/Skyrim:Arniel_Gane,Arniel Gane,Breton,Male,Conjurer,392,343,50,"Conjuration, Restoration, Alteration, One-handed",College of Winterhold 3(Scholar); CrimeFactionWinterhold,Yes,Unaggressive,No Crime,"College of Winterhold, Hall of Attainment",15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15
https://en.uesp.net/wiki/Skyrim:Brelyna_Maryon,Brelyna Maryon,Dark Elf,Female,Mystic,50+(PC-1)×8.3,50+(PC-1)×5,50+(PC-1)×1.7,"Alteration, Illusion, Conjuration, Sneak",College of Winterhold 0(Student); CrimeFactionWinterhold; PotentialFollowerFaction; PotentialMarriageFaction,No,Unaggressive,Any Crime,"College of Winterhold, Hall of Attainment",26,24,28,24,34,32,33,35,36,38,40,41,43,44,46,47,49,50
https://en.uesp.net/wiki/Skyrim:Enthir,Enthir,Wood Elf,Male,Sorcerer,50+(PC-1)×8.3,100+(PC-1)×5,50+(PC-1)×1.7,"Destruction, Illusion, Heavy Armor, One-handed",College of Winterhold 3(Scholar); CrimeFactionWinterhold; Enthir Services,Yes,Unaggressive,No Crime,"College of Winterhold, Hall of Attainment",28,25,30,25,37,34,36,38,40,42,43,45,47,49,50,52,54,56
https://en.uesp.net/wiki/Skyrim:J%27zargo,J'zargo,Khajiit,Male,Sorcerer,50+(PC-1)×8.3,50+(PC-1)×5,50+(PC-1)×1.7,"Destruction, Illusion, Heavy Armor, One-handed",College of Winterhold 0(Student); CrimeFactionWinterhold; PotentialFollowerFaction,No,Unaggressive,Any Crime,"College of Winterhold, Hall of Attainment",15,15,15,15,20,20,15,25,20,20,15,20,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Mirabelle_Ervine,Mirabelle Ervine,Breton,Female,Fire/Frost/Shock Mage,150+(PC-1)×8.3,250+(PC-1)×6.7,50,"Destruction, Restoration, Alteration, Conjuration",College of Winterhold 5(Master-Wizard); CrimeFactionWinterhold,Yes,Unaggressive,No Crime,"College of Winterhold, Hall of Attainment",15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15
https://en.uesp.net/wiki/Skyrim:Nirya,Nirya,High Elf,Female,Sorcerer,75,65,55,"Illusion, Destruction",College Entry Faction; College of Winterhold 3(Scholar); CrimeFactionWinterhold,No,Unaggressive,Any Crime,"College of Winterhold, Hall of Attainment",27,24,28,24,35,33,34,36,38,39,41,42,44,46,47,49,51,52
https://en.uesp.net/wiki/Skyrim:Onmund,Onmund,Nord,Male,Sorcerer,50+(PC-1)×8.3,150+(PC-1)×5,50+(PC-1)×1.7,"Destruction, Illusion, One-handed, Heavy Armor",College of Winterhold 0(Student); CrimeFactionWinterhold; PotentialFollowerFaction; PotentialMarriageFaction,No,Unaggressive,Any Crime,"College of Winterhold, Hall of Attainment",20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Tolfdir,Tolfdir,Elder,Male,Spell Vendor,250+(PC-1)×8.3,250+(PC-1)×3.3,50+(PC-1)×3.3,"Alteration, Illusion, Sneak, Speech",Actors in this will never fill world interaction aliases; Alteration Trainer; College of Winterhold 4(Wizard); CrimeFactionWinterhold; Skill Trainer; Tolfdir Services,Yes,Unaggressive,Any Crime,"College of Winterhold, Hall of Attainment",20,19,21,19,24,17,16,16,14,15,16,16,13,14,17,15,16,16
