Source,Name,Race,Gender,Class,Health,Magicka,Stamina,Primary Skills,Faction(s),Essential,Aggression,Morality,Location,Smithing,Heavy Armor,Block,Two-Handed,One-Handed,Archery,Light Armor,Sneak,Lockpicking,Pickpocket,Speech,Alchemy,Illusion,Conjuration,Destruction,Restoration,Alteration,Enchanting,text
https://en.uesp.net/wiki/Skyrim:J%27zargo,J'zargo,Khajiit,Male,Sorcerer,50+(PC-1)×8.3,50+(PC-1)×5,50+(PC-1)×1.7,"Destruction, Illusion, Heavy Armor, One-handed",College of Winterhold 0(Student); CrimeFactionWinterhold; PotentialFollowerFaction,No,Unaggressive,Any Crime,"College of Winterhold, Hall of Attainment",15,15,15,15,20,20,15,25,20,20,15,20,15,15,15,15,15,15,"J'zargo: Khajiit Sorcerer from College of Winterhold, Hall of Attainment. Skills: Destruction, Illusion, Heavy Armor, One-handed"
https://en.uesp.net/wiki/Skyrim:Mirabelle_Ervine,Mirabelle Ervine,Breton,Female,Fire/Frost/Shock Mage,150+(PC-1)×8.3,250+(PC-1)×6.7,50,"Destruction, Restoration, Alteration, Conjuration",College of Winterhold 5(Master-Wizard); CrimeFactionWinterhold,Yes,Unaggressive,No Crime,"College of Winterhold, Hall of Attainment",15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,"Mirabelle Ervine: Breton Fire/Frost/Shock Mage from College of Winterhold, Hall of Attainment. Skills: Destruction, Restoration, Alteration, Conjuration"
https://en.uesp.net/wiki/Skyrim:Nirya,Nirya,High Elf,Female,Sorcerer,75,65,55,"Illusion, Destruction",College Entry Faction; College of Winterhold 3(Scholar); CrimeFactionWinterhold,No,Unaggressive,Any Crime,"College of Winterhold, Hall of Attainment",27,24,28,24,35,33,34,36,38,39,41,42,44,46,47,49,51,52,"Nirya: High Elf Sorcerer from College of Winterhold, Hall of Attainment. Skills: Illusion, Destruction"
https://en.uesp.net/wiki/Skyrim:Onmund,Onmund,Nord,Male,Sorcerer,50+(PC-1)×8.3,150+(PC-1)×5,50+(PC-1)×1.7,"Destruction, Illusion, One-handed, Heavy Armor",College of Winterhold 0(Student); CrimeFactionWinterhold; PotentialFollowerFaction; PotentialMarriageFaction,No,Unaggressive,Any Crime,"College of Winterhold, Hall of Attainment",20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Onmund: Nord Sorcerer from College of Winterhold, Hall of Attainment. Skills: Destruction, Illusion, One-handed, Heavy Armor"
https://en.uesp.net/wiki/Skyrim:Tolfdir,Tolfdir,Elder,Male,Spell Vendor,250+(PC-1)×8.3,250+(PC-1)×3.3,50+(PC-1)×3.3,"Alteration, Illusion, Sneak, Speech",Actors in this will never fill world interaction aliases; Alteration Trainer; College of Winterhold 4(Wizard); CrimeFactionWinterhold; Skill Trainer; Tolfdir Services,Yes,Unaggressive,Any Crime,"College of Winterhold, Hall of Attainment",20,19,21,19,24,17,16,16,14,15,16,16,13,14,17,15,16,16,"Tolfdir: Elder Spell Vendor from College of Winterhold, Hall of Attainment. Skills: Alteration, Illusion, Sneak, Speech"
https://en.uesp.net/wiki/Skyrim:Colette_Marence,Colette Marence,Breton,Female,Monk,100+(PC-1)×8.3,150+(PC-1)×5,50+(PC-1)×1.7,"Alteration, Restoration, Sneak",Colette Marence Services; College of Winterhold 4(Wizard); CrimeFactionWinterhold; Restoration Trainer; Skill Trainer,Yes,Unaggressive,Any Crime,"College of Winterhold, Hall of Countenance",15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,"Colette Marence: Breton Monk from College of Winterhold, Hall of Countenance. Skills: Alteration, Restoration, Sneak"
https://en.uesp.net/wiki/Skyrim:Drevis_Neloren,Drevis Neloren,Dark Elf,Male,Sorcerer,50+(PC-1)×8.3,50+(PC-1)×5,50+(PC-1)×1.7,"Destruction, Illusion, Heavy Armor, One-handed",College of Winterhold 4(Wizard); CrimeFactionWinterhold; Drevis Neloren Services; Illusion Trainer; Skill Trainer,Yes,Unaggressive,Any Crime,"College of Winterhold, Hall of Countenance",26,24,28,24,34,32,33,35,36,38,40,41,43,44,46,47,49,50,"Drevis Neloren: Dark Elf Sorcerer from College of Winterhold, Hall of Countenance. Skills: Destruction, Illusion, Heavy Armor, One-handed"
https://en.uesp.net/wiki/Skyrim:Faralda,Faralda,High Elf,Female,Sorcerer,150+(PC-1)×10,250+(PC-1)×5,50,"Destruction, Restoration, Heavy Armor, One-handed",College of Winterhold 4(Wizard); CrimeFactionWinterhold; Destruction Trainer; Faralda Services; Skill Trainer,Yes,Aggressive,Any Crime,"College of Winterhold, Hall of Countenance",27,24,28,24,35,33,34,36,38,39,41,42,44,46,47,49,51,52,"Faralda: High Elf Sorcerer from College of Winterhold, Hall of Countenance. Skills: Destruction, Restoration, Heavy Armor, One-handed"
https://en.uesp.net/wiki/Skyrim:Phinis_Gestor,Phinis Gestor,Breton,Male,Conjurer,50+(PC-1)×8.3,50+(PC-1)×6.7,50,"Conjuration, Restoration, Alteration, Destruction",College of Winterhold 4(Wizard); Conjuration Trainer; CrimeFactionWinterhold; Phinis Gestor Services; Skill Trainer,Yes,Unaggressive,Any Crime,"College of Winterhold, Hall of Countenance",15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,"Phinis Gestor: Breton Conjurer from College of Winterhold, Hall of Countenance. Skills: Conjuration, Restoration, Alteration, Destruction"
https://en.uesp.net/wiki/Skyrim:Sergius_Turrianus,Sergius Turrianus,Imperial,Male,Spell Vendor,75,60,60,"Enchanting, Restoration",College of Winterhold 4(Wizard); CrimeFactionWinterhold; Enchanting Trainer; Skill Trainer,No,Unaggressive,Any Crime,"College of Winterhold, Hall of Countenance",15,20,20,15,20,15,15,15,15,15,15,15,15,15,20,25,15,20,"Sergius Turrianus: Imperial Spell Vendor from College of Winterhold, Hall of Countenance. Skills: Enchanting, Restoration"
https://en.uesp.net/wiki/Skyrim:Dagur,Dagur,Nord,Male,Food Vendor,75,60,60,"Speech, Two-handed",CrimeFactionWinterhold; JobInnkeeperFaction; JobMerchantFaction; JobRentRoomFaction; The Frozen Hearth Services; TownWinterholdFaction; Winterhold Frozen Hearth Faction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Dagur: Nord Food Vendor from Unknown. Skills: Speech, Two-handed"
https://en.uesp.net/wiki/Skyrim:Eirid,Eirid,Nord,Female,Child,65,0,80,"Smithing, Two-handed",CrimeFactionWinterhold; TownWinterholdFaction; Winterhold Frozen Hearth Faction,No,Unaggressive,No Crime,The Frozen Hearth,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Eirid: Nord Child from The Frozen Hearth. Skills: Smithing, Two-handed"
https://en.uesp.net/wiki/Skyrim:Haran,Haran,Nord,Female,Food Vendor,75,60,60,"Speech, Two-handed",CrimeFactionWinterhold; Favor013QuestGiverFaction; The Frozen Hearth Services; TownWinterholdFaction; Winterhold Frozen Hearth Faction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Haran: Nord Food Vendor from Unknown. Skills: Speech, Two-handed"
https://en.uesp.net/wiki/Skyrim:Nelacar,Nelacar,High Elf,Male,Sorcerer,92,75,58,"Destruction, Illusion",College of Winterhold 0(Student); CrimeFactionWinterhold; DA01NelacarFaction; JobMerchantFaction; JobSpellFaction; ServicesWinterholdNelacar,Yes,Unaggressive,No Crime,,27,24,28,24,35,33,34,36,38,39,41,42,44,46,47,49,51,52,"Nelacar: High Elf Sorcerer from Unknown. Skills: Destruction, Illusion"
https://en.uesp.net/wiki/Skyrim:Assur,Assur,Nord,Male,Child,65,0,80,"Smithing, Two-handed",CrimeFactionWinterhold; Ruling Government; Sons of Skyrim Government; TownWinterholdFaction,No,Unaggressive,No Crime,"Jarl's Longhouse, Brunwulf Free-Winter's House",20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Assur: Nord Child from Jarl's Longhouse, Brunwulf Free-Winter's House. Skills: Smithing, Two-handed"
https://en.uesp.net/wiki/Skyrim:Kai_Wet-Pommel,Kai Wet-Pommel,Nord,Male,Soldier,50+(PC-4)x2,50,50+(PC-4)x1.8,"Archery, Block, One-handed, Two-handed",CWDialogueSoldierFaction; CWFieldCOFaction; CWSonsFactionNPC; CWSonsFieldCOVoiceTypeFaction; Faction for CW soldiers; Guard Faction; Sons of Skyrim; Stormcloaks,Yes,Aggressive,No Crime,"Jarl's Longhouse, Winterhold Stormcloak Camp",20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Kai Wet-Pommel: Nord Soldier from Jarl's Longhouse, Winterhold Stormcloak Camp. Skills: Archery, Block, One-handed, Two-handed"
https://en.uesp.net/wiki/Skyrim:Korir,Korir,Nord,Male,Citizen,75,60,60,Two-handed,CrimeFactionWinterhold; Favor158QuestGiverFaction; Favor257QuestGiverFaction; NPCs the Player cannot marry; Ruling Government; Sons of Skyrim Government; TownWinterholdFaction,Yes,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,Korir: Nord Citizen from Unknown. Skills: Two-handed
https://en.uesp.net/wiki/Skyrim:Malur_Seloth,Malur Seloth,Dark Elf,Male,Witchblade,80,65,50,Destruction,CrimeFactionWinterhold; Favor018QuestGiverFaction; Imperial Government; Ruling Government; Sons of Skyrim Government; TownWinterholdFaction,Yes,Unaggressive,No Crime,Jarl's Longhouse,26,24,28,24,34,32,33,35,36,38,40,41,43,44,46,47,49,50,Malur Seloth: Dark Elf Witchblade from Jarl's Longhouse. Skills: Destruction
https://en.uesp.net/wiki/Skyrim:Thaena,Thaena,Nord,Female,Citizen,75,60,60,Two-handed,CrimeFactionWinterhold; JobHousecarlFaction Ruling Government; Sons of Skyrim Government; TownWinterholdFaction; WinterholdJarlFaction,Yes,Unaggressive,No Crime,"Jarl's Longhouse, Brunwulf Free-Winter's House",20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Thaena: Nord Citizen from Jarl's Longhouse, Brunwulf Free-Winter's House. Skills: Two-handed"
https://en.uesp.net/wiki/Skyrim:Winterhold_Guard,Winterhold Guard,Nord,Male,Warrior,,,,,CrimeFactionWinterhold; Guard Faction; GuardFaction,No,Indeterminate,Indeterminate,Winterhold,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,Winterhold Guard: Nord Warrior from Winterhold. Skills: Unknown
https://en.uesp.net/wiki/Skyrim:Kraldar,Kraldar,Nord,Male,Citizen,75,60,60,Two-handed,CrimeFactionWinterhold; Favor257QuestGiverFaction; Imperial Government; NPCs the Player cannot marry; TownWinterholdFaction; WinterholdKraldarsHouseFaction,Yes,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,Kraldar: Nord Citizen from Unknown. Skills: Two-handed
https://en.uesp.net/wiki/Skyrim:Thonjolf,Thonjolf,Nord,Male,Citizen,75,60,60,Two-handed,CrimeFactionWinterhold; Imperial Government; TownWinterholdFaction; WinterholdKraldarsHouseFaction,Yes,Unaggressive,No Crime,Kraldar's House,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,Thonjolf: Nord Citizen from Kraldar's House. Skills: Two-handed
https://en.uesp.net/wiki/Skyrim:Augur_of_Dunlain,Augur of Dunlain,Breton,Male,Warrior,50,50,50,,FavorExcludedFaction,Yes,Unaggressive,No Crime,The Midden,15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,Augur of Dunlain: Breton Warrior from The Midden. Skills: Unknown
https://en.uesp.net/wiki/Skyrim:Velehk_Sain,Velehk Sain,Dremora,Male,Warrior,85,50,60,"Heavy Armor, One-handed, Archery, Block",,No,Unaggressive,No Crime,The Midden Dark,21,20,22,20,26,17,15,16,13,14,16,16,12,13,17,14,15,16,"Velehk Sain: Dremora Warrior from The Midden Dark. Skills: Heavy Armor, One-handed, Archery, Block"
https://en.uesp.net/wiki/Skyrim:Azzada_Lylvieve,Azzada Lylvieve,Redguard,Male,Farmer,75,60,60,One-handed,CrimeFactionHaafingar; FavorJobsGatherWheatFaction; Lylvieve Family House Occupants; TownDragonBridgeFaction,No,Unaggressive,No Crime,,20,15,20,15,25,20,15,15,15,15,15,15,15,15,20,15,20,15,Azzada Lylvieve: Redguard Farmer from Unknown. Skills: One-handed
https://en.uesp.net/wiki/Skyrim:Clinton_Lylvieve,Clinton Lylvieve,Breton,Male,Child,65,0,80,"Alchemy, Conjuration",CrimeFactionHaafingar; Lylvieve Family House Occupants; TownDragonBridgeFaction,No,Unaggressive,No Crime,,15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,"Clinton Lylvieve: Breton Child from Unknown. Skills: Alchemy, Conjuration"
https://en.uesp.net/wiki/Skyrim:Julienne_Lylvieve,Julienne Lylvieve,Breton,Female,Warrior,85,50,60,Conjuration,DragonBridgeFourShieldsInnFaction; Lylvieve Family House Occupants,No,Unaggressive,No Crime,,15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,Julienne Lylvieve: Breton Warrior from Unknown. Skills: Conjuration
https://en.uesp.net/wiki/Skyrim:Michel_Lylvieve,Michel Lylvieve,Breton,Female,Farmer,75,60,60,Conjuration,CrimeFactionHaafingar; Lylvieve Family House Occupants; TownDragonBridgeFaction,No,Unaggressive,No Crime,,15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,Michel Lylvieve: Breton Farmer from Unknown. Skills: Conjuration
https://en.uesp.net/wiki/Skyrim:Aldepius,Aldepius,Imperial,Male,Soldier,252-492,50,183-393,,"CrimeFactionHaafingar, CWImperialFaction, CWImperialFactionNPC, GuardDialogueFaction, GuardFactionDragonbridge, IsGuardFaction",No,Unaggressive,No Crime,,15,20,20,15,20,15,15,15,15,15,15,15,15,15,20,25,15,20,Aldepius: Imperial Soldier from Unknown. Skills: Unknown
https://en.uesp.net/wiki/Skyrim:Faida,Faida,Nord,Female,Food Vendor,75,60,60,"Speech, Two-handed",CrimeFactionHaafingar; DragonBridgeFourShieldsInnFaction; ServicesDragonBrideFourShieldsInn; TownDragonBridgeFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Faida: Nord Food Vendor from Unknown. Skills: Speech, Two-handed"
https://en.uesp.net/wiki/Skyrim:Varnius_Junius,Varnius Junius,Imperial,Male,Farmer,75,60,60,Restoration,CrimeFactionHaafingar; TownDragonBridgeFaction,"Yes, until he leaves the Blue Palace",Unaggressive,No Crime,"Blue Palace, Four Shields Tavern",15,20,20,15,20,15,15,15,15,15,15,15,15,15,20,25,15,20,"Varnius Junius: Imperial Farmer from Blue Palace, Four Shields Tavern. Skills: Restoration"
https://en.uesp.net/wiki/Skyrim:Horgeir,Horgeir,Nord,Male,Lumberjack,75,60,60,Two-handed,CrimeFactionHaafingar; DragonBridgeHorgeirHouse; DragonBridgeLumberCampFaction; FavorJobsChopWoodFaction; JobLumberjackFaction; TownDragonBridgeFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,Horgeir: Nord Lumberjack from Unknown. Skills: Two-handed
https://en.uesp.net/wiki/Skyrim:Lodvar,Lodvar,Nord,Male,Lumberjack,75,60,60,Two-handed,CrimeFactionHaafingar; DragonBridgeHorgeirHouse; DragonBridgeLumberCampFaction; JobLumberjackFaction; TownDragonBridgeFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,Lodvar: Nord Lumberjack from Unknown. Skills: Two-handed
https://en.uesp.net/wiki/Skyrim:Olda,Olda,Nord,Female,Lumberjack,75,60,60,Two-handed,CrimeFactionHaafingar; DragonBridgeHorgeirHouse; JobLumberjackFaction; TownDragonBridgeFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,Olda: Nord Lumberjack from Unknown. Skills: Two-handed
https://en.uesp.net/wiki/Skyrim:Commander_Maro,Commander Maro,Imperial,Male,Warrior,50+(PC-1)×11.7,50,50+(PC-1)×3.3,"Heavy Armor, Two-handed, Archery, Block",Commander Maro's Crime Faction; FavorExcludedFaction; PenitusOculatusFaction,"Yes, until Hail Sithis!",Aggressive,No Crime,Penitus Oculatus Outpost,15,20,20,15,20,15,15,15,15,15,15,15,15,15,20,25,15,20,"Commander Maro: Imperial Warrior from Penitus Oculatus Outpost. Skills: Heavy Armor, Two-handed, Archery, Block"
https://en.uesp.net/wiki/Skyrim:Gaius_Maro,Gaius Maro,Imperial,Male,Warrior,150+(PC-1)×11.7,50,50+(PC-1)×3.3,"Heavy Armor, One-handed, Archery, Block",CrimeFactionHaafingar; FavorExcludedFaction; PenitusOculatusFaction,No,Aggressive,No Crime,Penitus Oculatus Outpost,15,20,20,15,20,15,15,15,15,15,15,15,15,15,20,25,15,20,"Gaius Maro: Imperial Warrior from Penitus Oculatus Outpost. Skills: Heavy Armor, One-handed, Archery, Block"
https://en.uesp.net/wiki/Skyrim:Penitus_Oculatus_Agent,Penitus Oculatus Agent,Imperial,Male,Penitus Oculatus,50,50,50,Restoration,PenitusOculatusFaction,No,Aggressive,Violence Against Enemies,"Castle Dour, Penitus Oculatus Outpost, The Katariah",15,20,20,15,20,15,15,15,15,15,15,15,15,15,20,25,15,20,"Penitus Oculatus Agent: Imperial Penitus Oculatus from Castle Dour, Penitus Oculatus Outpost, The Katariah. Skills: Restoration"
https://en.uesp.net/wiki/Skyrim:Gunnar_Stone-Eye,Gunnar Stone-Eye,Elder,Male,Miner,50,50,50,,TownHelgenFaction,No,Unaggressive,No Crime,,20,19,21,19,24,17,16,16,14,15,16,16,13,14,17,15,16,16,Gunnar Stone-Eye: Elder Miner from Unknown. Skills: Unknown
https://en.uesp.net/wiki/Skyrim:Haming,Haming,Nord,Male,Warrior,50,0,50,,TownHelgenFaction,No,Unaggressive,No Crime,Froki's Shack,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,Haming: Nord Warrior from Froki's Shack. Skills: Unknown
https://en.uesp.net/wiki/Skyrim:Ingrid,Ingrid,Nord,Female,Food Vendor,75,60,60,"Speech, Two-handed",TownHelgenFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Ingrid: Nord Food Vendor from Unknown. Skills: Speech, Two-handed"
https://en.uesp.net/wiki/Skyrim:Matlara,Matlara,Nord,Female,Warrior,85,50,60,"One-handed, Two-handed",TownHelgenFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Matlara: Nord Warrior from Unknown. Skills: One-handed, Two-handed"
https://en.uesp.net/wiki/Skyrim:Torolf,Torolf,Nord,Male,Lumberjack,75,60,60,Two-handed,TownHelgenFaction,No,Unaggressive,No Crime,Torolf's Mill,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,Torolf: Nord Lumberjack from Torolf's Mill. Skills: Two-handed
https://en.uesp.net/wiki/Skyrim:Vilod,Vilod,Nord,Male,Warrior,85,50,60,"One-handed, Two-handed",CrimeFactionFalkreath; JobInnkeeperFaction; JobMerchantFaction; TownHelgenFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Vilod: Nord Warrior from Unknown. Skills: One-handed, Two-handed"
https://en.uesp.net/wiki/Skyrim:Elenwen,Elenwen,High Elf,Female,Sorcerer,292,195,98,"Destruction, Illusion, Heavy Armor, One-handed",CrimeFactionHaafingar; Thalmor; TownSolitudeFaction,"Yes, until Dragonslayer is completed",Unaggressive,No Crime,Thalmor Embassy,27,24,28,24,35,33,34,36,38,39,41,42,44,46,47,49,51,52,"Elenwen: High Elf Sorcerer from Thalmor Embassy. Skills: Destruction, Illusion, Heavy Armor, One-handed"
https://en.uesp.net/wiki/Skyrim:Hadvar,Hadvar,Nord,Male,Warrior,125+(PC-1)×11.7,50,50+(PC-1)×3.3,"Heavy Armor, One-handed, Archery, Block",CWDialogueSoldierFaction; CWImperialFactionNPC; CWImperialFaction; CrimeFactionImperial; Faction for not using casual idles; MQ101ImperialDialogueFaction,Yes,Aggressive,No Crime,Helgen,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Hadvar: Nord Warrior from Helgen. Skills: Heavy Armor, One-handed, Archery, Block"
https://en.uesp.net/wiki/Skyrim:Headsman,Headsman,Imperial,Male,Guard,96,50,64,,FavorExcludedFaction,No,Unaggressive,No Crime,,15,20,20,15,20,15,15,15,15,15,15,15,15,15,20,25,15,20,Headsman: Imperial Guard from Unknown. Skills: Unknown
https://en.uesp.net/wiki/Skyrim:Imperial_Captain,Imperial Captain,Imperial,Female,Warrior,50,50,50,,CWImperialFactionNPC; CWImperialFaction; CrimeFactionImperial; MQ101ImperialDialogueFaction; anyone in this are friends,No,Aggressive,No Crime,Main Courtyard,15,20,20,15,20,15,15,15,15,15,15,15,15,15,20,25,15,20,Imperial Captain: Imperial Warrior from Main Courtyard. Skills: Unknown
https://en.uesp.net/wiki/Skyrim:Priestess_of_Arkay,Priestess of Arkay,Imperial,Female,Priest,50,50,50,Restoration,CWImperialFactionNPC; CWImperialFaction; CrimeFactionImperial; MQ101ImperialDialogueFaction; anyone in this are friends,No,Aggressive,No Crime,Beside the executioner's block,15,20,20,15,20,15,15,15,15,15,15,15,15,15,20,25,15,20,Priestess of Arkay: Imperial Priest from Beside the executioner's block. Skills: Restoration
https://en.uesp.net/wiki/Skyrim:Gunjar,Gunjar,Nord,Male,Guard,0 (Dead),32-89,,,CWDialogueSoldierFaction; CWSonsFactionNPC; Faction for CW soldiers; GuardFaction; Sons of Skyrim; Stormcloaks,No,Indeterminate,Indeterminate,Helgen Keep,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,Gunjar: Nord Guard from Helgen Keep. Skills: Unknown
https://en.uesp.net/wiki/Skyrim:Lokir,Lokir,Nord,Male,Prisoner,25,50,50,Two-handed,MQ101LokirFaction; anyone in this are friends,No,Unaggressive,No Crime,"Helgen, before the dragon attack",20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Lokir: Nord Prisoner from Helgen, before the dragon attack. Skills: Two-handed"
https://en.uesp.net/wiki/Skyrim:Ralof,Ralof,Nord,Male,Barbarian,125+(PC-1)×11.7,50,50+(PC-1)×3.3,"Light Armor, Two-handed, Archery, Block",CWDialogueSoldierFaction; CWSonsFactionNPC; Faction for not using casual idles; MQ101StormcloakDialogueFaction; Sons of Skyrim; Stormcloaks,Yes,Aggressive,No Crime,Helgen,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Ralof: Nord Barbarian from Helgen. Skills: Light Armor, Two-handed, Archery, Block"
https://en.uesp.net/wiki/Skyrim:Boti,Boti,Nord,Female,Farmer,91,67,67,"Smithing, Two-handed",CrimeFactionRift; FavorJobsGatherWheatFaction; IvarsteadFellstarFarmFaction; JobFarmerFaction; TownIvarsteadFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Boti: Nord Farmer from Unknown. Skills: Smithing, Two-handed"
https://en.uesp.net/wiki/Skyrim:Fastred,Fastred,Nord,Female,Farmer,91,67,67,"Smithing, Two-handed",CrimeFactionRift; IvarsteadFellstarFarmFaction; JobFarmerFaction; TownIvarsteadFaction,No,Unaggressive,Any Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Fastred: Nord Farmer from Unknown. Skills: Smithing, Two-handed"
https://en.uesp.net/wiki/Skyrim:Jofthor,Jofthor,Nord,Male,Farmer,91,67,67,"Smithing, Two-handed",CrimeFactionRift; IvarsteadFellstarFarmFaction; JobFarmerFaction; TownIvarsteadFaction,No,Unaggressive,Any Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Jofthor: Nord Farmer from Unknown. Skills: Smithing, Two-handed"
https://en.uesp.net/wiki/Skyrim:Klimmek,Klimmek,Nord,Male,Citizen,91,67,67,"Smithing, Two-handed",CrimeFactionRift; IvarsteadKlimmekFaction; IvarsteadKlimmekHouseFaction; TownIvarsteadFaction,No,Unaggressive,Any Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Klimmek: Nord Citizen from Unknown. Skills: Smithing, Two-handed"
https://en.uesp.net/wiki/Skyrim:Bassianus_Axius,Bassianus Axius,Nord,Male,Citizen,91,67,67,"Smithing, Two-handed",CrimeFactionRift; IvarsteadKlimmekHouseFaction; TownIvarsteadFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Bassianus Axius: Nord Citizen from Unknown. Skills: Smithing, Two-handed"
https://en.uesp.net/wiki/Skyrim:Gwilin,Gwilin,Wood Elf,Male,Citizen,108,73,74,"Archery, Alchemy, Light Armor, Sneak",CrimeFactionRift; TownIvarsteadFaction,No,Unaggressive,Any Crime,,28,25,30,25,37,34,36,38,40,42,43,45,47,49,50,52,54,56,"Gwilin: Wood Elf Citizen from Unknown. Skills: Archery, Alchemy, Light Armor, Sneak"
https://en.uesp.net/wiki/Skyrim:Lynly_Star-Sung,Lynly Star-Sung,Nord,Female,Farmer,91,67,67,"Smithing, Two-handed",CrimeFactionRift; Prevents filling aliases in WITavern; Server; ServicesIvarsteadVilemyrInn; TownIvarsteadFaction; Vilemyr Inn Faction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Lynly Star-Sung: Nord Farmer from Unknown. Skills: Smithing, Two-handed"
https://en.uesp.net/wiki/Skyrim:Temba_Wide-Arm,Temba Wide-Arm,Nord,Female,Citizen,108,73,74,"Light Armor, One-handed, Smithing, Speech, Two-handed",CrimeFactionRift; FavorJobsChopWoodFaction; IvarsteadTembaFaction; PotentialMarriageFaction; TownIvarsteadFaction,No,Unaggressive,Any Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Temba Wide-Arm: Nord Citizen from Unknown. Skills: Light Armor, One-handed, Smithing, Speech, Two-handed"
https://en.uesp.net/wiki/Skyrim:Wilhelm,Wilhelm,Nord,Male,Food Vendor,125,80,80,"Pickpocket, Speech, One-handed, Sneak",CrimeFactionRift; PotentialMarriageFaction; ServicesIvarsteadVilemyrInn; TownIvarsteadFaction; Vilemyr Inn Faction,Yes,Unaggressive,Any Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Wilhelm: Nord Food Vendor from Unknown. Skills: Pickpocket, Speech, One-handed, Sneak"
https://en.uesp.net/wiki/Skyrim:Barknar,Barknar,Nord,Male,Ranger,50,50,50,Two-handed,TownIvarsteadFaction,No,Unaggressive,No Crime,"The 7,000 steps",20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Barknar: Nord Ranger from The 7,000 steps. Skills: Two-handed"
https://en.uesp.net/wiki/Skyrim:Ivarstead_Guard,Ivarstead Guard,Nord,Radiant,Soldier,100+(PC-1)×8,50,50+(PC-1)×7,,CrimeFactionRift; Stormcloaks; Sons of Skyrim; NPC faction; Guard Faction; GuardFaction,No,Aggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,Ivarstead Guard: Nord Soldier from Unknown. Skills: Unknown
